forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel,timestate
8/10/2019,Washington,10/03/2020,89,26.4,0,1.2,4.7,0.3,24.2,0.3,25.1,7.4,29.6,0,2.3,3.8,2.1,26.1,2,27.2,4.5,31,0,0,0,0,28,0,30,0,43746Washington
8/10/2019,Northern Marianas,14/03/2020,6,32.3,0,2.4,6.1,1.3,18.7,0.6,23.7,3.2,44.1,0,2.6,4.2,2.1,15.6,2.2,23.8,2.9,3,0,0,0,0,2,0,2,0,43746Northern Marianas
8/10/2019,Arizona,17/03/2020,67,32.6,0,0.8,6,1.4,22.8,0.5,23.1,2.4,42.8,0,2,3.9,2,21.4,2.2,21.5,2.1,28,0,0,0,0,19,0,20,0,43746Arizona
8/10/2019,Florida,17/03/2020,219,24.1,0,0.2,6.5,0.5,20.2,0.5,28.4,6.6,25.4,0,2.4,4.8,2.2,19.3,2.3,35.9,4.4,73,0,0,0,0,61,0,86,0,43746Florida
8/10/2019,Illinois,17/03/2020,155,38.5,0,1.6,4.5,0.8,14.4,0.3,25.2,1.8,56.9,0,1.9,2.8,1.5,8.5,1.7,22.5,1.7,85,0,0,0,0,15,0,55,0,43746Illinois
8/10/2019,Ohio,17/03/2020,136,31.8,0,0.8,8.9,3.5,19.7,0.4,22.4,2,42.8,0,2.2,5.7,3.3,17.5,2.4,21.2,2.4,59,0,0,0,0,36,0,41,0,43746Ohio
8/10/2019,Georgia,24/03/2020,105,39.9,0,2.3,4.4,1.7,13.6,0.6,23.8,1.5,60.1,0,2.2,2.8,1.8,7.6,2.2,19.6,1.7,61,0,0,0,0,7,0,37,0,43746Georgia
8/10/2019,Puerto Rico,29/03/2020,51,32.3,0,2.4,6.1,1.3,18.7,0.6,23.7,3.2,41.9,0,2.9,4.6,2.6,16,2.5,23.6,3,22,0,0,0,0,13,0,16,0,43746Puerto Rico
8/10/2019,Alaska,4/04/2020,15,32.1,0,0.4,7.9,0.8,12.8,4.2,27.3,0.5,41.4,0,2.3,5.4,2.4,9.2,3.9,29.5,2.1,8,0,0,0,0,0,0,7,0,43746Alaska
8/10/2019,Hawaii,4/04/2020,24,26.4,0,0.2,5.4,0.1,23.1,0.1,26.3,8.1,28.9,0,2.6,4.6,2.2,22.8,2.5,28.6,5.2,8,0,0,0,0,7,0,8,0,43746Hawaii
8/10/2019,Louisiana,4/04/2020,54,40.1,0,4.3,3.8,3.2,13.8,2.9,19.3,0.2,61.2,0,3.3,3.3,2.6,8.4,2.7,13.9,1.7,34,0,0,0,0,3,0,17,0,43746Louisiana
8/10/2019,Wyoming,4/04/2020,14,29.7,0,0.4,8.4,2.7,14.3,3.6,27.4,0.6,36.5,0,2.4,6.4,2.9,10.9,3.6,31.5,2.2,7,0,0,0,0,1,0,6,0,43746Wyoming
8/10/2019,Wisconsin,7/04/2020,84,27.5,0,1.2,7.1,2.1,22.6,0.1,27,2.1,30.4,0,2.7,4.7,2.9,22,2.3,29.8,2.6,30,0,0,0,0,25,0,29,0,43746Wisconsin
8/10/2019,Connecticut,28/04/2020,60,24.5,0,4.2,9.9,0.2,20.3,0.7,27.9,1.8,25.4,0,4.3,7.5,2.7,19.1,3.1,32,3,20,0,0,0,0,17,0,23,0,43746Connecticut
8/10/2019,Delaware,28/04/2020,21,32.8,0,4.1,9.8,0.2,16.5,1.7,22.2,2,42.7,0,4,7.3,2.4,13.8,3.3,20.9,2.8,10,0,0,0,0,5,0,7,0,43746Delaware
8/10/2019,Maryland,28/04/2020,96,28.9,0,4.9,7.3,0.4,17.5,0.1,27.3,3.2,33.5,0,4.4,5.8,2.6,14.7,2.6,30.4,3.2,38,0,0,0,0,23,0,36,0,43746Maryland
8/10/2019,New York,28/04/2020,274,24.9,0,1,5.3,0.7,19,0.2,26.5,1.9,27.1,0,3.1,5.2,3,17.9,2.8,29.5,3.1,97,0,0,0,0,74,0,103,0,43746New York
8/10/2019,Pennsylvania,28/04/2020,186,35.4,0,0.8,9.6,2.2,16.2,0,24.4,1,46.5,0,2.4,6.4,3,11.9,2.3,22.2,2.5,87,0,0,0,0,40,0,60,0,43746Pennsylvania
8/10/2019,Rhode Island,28/04/2020,26,25.7,0,8,5.7,0.2,21,0.2,23.8,4.9,28.8,0,6.8,5.4,2.9,20.5,3.1,24.5,4.7,9,0,0,0,0,8,0,9,0,43746Rhode Island
8/10/2019,Guam,2/05/2020,7,32.3,0,2.4,6.1,1.3,18.7,0.6,23.7,3.2,39.5,0,3.6,4.9,2.9,16.4,3,22.9,3.3,3,0,0,0,0,2,0,2,0,43746Guam
8/10/2019,Kansas,2/05/2020,39,34.1,0,0.4,7.5,2.7,12.8,3.3,26.1,0.2,43.3,0,2.5,5.7,3.1,9.2,3.6,26.5,2.2,22,0,0,0,0,1,0,16,0,43746Kansas
8/10/2019,Indiana,5/05/2020,82,28.9,0,0.2,19.5,5.5,14.6,0.7,19.6,0.2,35.2,0,2.9,17.7,5,12.3,3.3,17.8,2.5,31,0,0,21,0,8,0,21,0,43746Indiana
8/10/2019,Nebraska,12/05/2020,29,32.9,0,0.6,6.7,0.1,13.3,2,30.3,0.2,38.8,0,2.6,4.8,2.5,9.2,3.1,33,2.3,14,0,0,0,0,2,0,13,0,43746Nebraska
8/10/2019,West Virginia,12/05/2020,28,39.1,0,2.1,4.9,4.4,12.6,2.3,20.9,0.2,54,0,3.2,4.1,3.5,8.8,3.2,17.3,1.9,18,0,0,0,0,1,0,9,0,43746West Virginia
8/10/2019,Kentucky,19/05/2020,54,38.3,0,3.4,5.5,3.9,12.8,2.4,19.8,0.2,52.2,0,3.8,5,3.9,9.3,3.5,16.1,2.4,34,0,0,0,0,2,0,18,0,43746Kentucky
8/10/2019,Oregon,19/05/2020,61,26.3,0,0.4,5.5,0.2,23.6,0.2,25.2,8.2,27.6,0,3.1,4.9,2.9,23.5,3.5,25.4,6.1,21,0,0,0,0,19,0,20,0,43746Oregon
8/10/2019,District of Columbia,2/06/2020,20,28.9,0,10,7,0.7,15.9,0.2,22.3,4.5,33.6,0,8.1,6.7,3.5,14.4,3.5,22.4,4.6,9,0,0,0,0,5,0,7,0,43746District of Columbia
8/10/2019,Montana,2/06/2020,19,29.6,0,0.3,8.5,2.2,15.2,3.4,27,0.6,33.1,0,3.5,7,3.9,12.3,4.6,28.4,2.8,8,0,0,0,0,4,0,7,0,43746Montana
8/10/2019,New Jersey,2/06/2020,126,25.2,0,10.4,6.5,0.6,19.8,0,25,2.1,26.5,0,8.7,6.1,3.3,18.5,3.5,26.7,3.5,45,0,2,0,0,35,0,44,0,43746New Jersey
8/10/2019,New Mexico,2/06/2020,34,27,0,1.3,4.6,0.2,23.5,0.4,23.5,9.1,28.6,0,3.7,4.9,3.3,23.2,3.4,22.4,6.9,12,0,0,0,0,11,0,11,0,43746New Mexico
8/10/2019,South Dakota,2/06/2020,16,31.3,0,0.6,7.8,2.8,13.4,3.7,26.7,0.3,37,0,3,6.6,3.7,10.7,4.6,27.4,2.7,8,0,0,0,0,1,0,7,0,43746South Dakota
8/10/2019,Virgin Islands,6/06/2020,7,32.3,0,2.4,6.1,1.3,18.7,0.6,23.7,3.2,38.2,0,4,5.6,3.3,15.8,3.5,22.5,3.5,3,0,0,0,0,2,0,2,0,43746Virgin Islands
8/10/2019,US,1/07/2020,41,31.4,0,2.2,6.6,2,17.4,1.4,24.6,2.4,42.5,0,1.9,3.8,1.9,15.8,1.7,28.3,1.8,1711,0,2,21,15,834,0,1401,0,43746US
11/10/2019,Iowa,3/02/2020,41,24.7,0,1.6,10.2,3.4,15.7,2.3,29.9,1.9,28.2,0,2,6.1,2.6,11.9,2.2,43.2,2.2,14,0,0,0,0,9,0,17,0,43749Iowa
11/10/2019,New Hampshire,11/02/2020,24,23.7,0,2,8.3,1.4,19.3,1.3,30.9,2.7,24.4,0,2.1,4.6,1.9,16.7,1.7,44.5,2.2,8,0,0,0,0,6,0,10,0,43749New Hampshire
11/10/2019,Nevada,22/02/2020,36,26.7,0,1.2,4.3,0.6,21.5,3.3,27,3.7,30.9,0,2.4,3,1.7,20.8,2.9,32.7,3.1,13,0,0,0,0,10,0,13,0,43749Nevada
11/10/2019,South Carolina,29/02/2020,54,43.3,0,3,3.1,0.9,12.3,3.6,19.7,0.9,72.6,0,2.1,1.8,1.3,5.5,1.9,11.6,1.3,36,0,0,0,0,2,0,16,0,43749South Carolina
11/10/2019,Alabama,3/03/2020,52,40.6,0,3.8,4.5,3.3,12,2.5,20.8,0.5,65.9,0,2.7,2.5,2.2,6.2,1.9,15,1.5,34,0,0,0,0,1,0,17,0,43749Alabama
11/10/2019,American Samoa,3/03/2020,6,32.7,0,2.3,5.9,1.3,18.4,0.6,23.9,3.1,45.8,0,2.7,3.8,2.2,14.9,1.8,23.4,2.7,3,0,0,0,0,1,0,2,0,43749American Samoa
11/10/2019,Arkansas,3/03/2020,31,38.8,0,3.6,4.8,3.5,13,2.6,19.6,0.2,63.1,0,2.9,3,2.4,7.5,2.1,14.5,1.6,20,0,0,0,0,1,0,10,0,43749Arkansas
11/10/2019,California,3/03/2020,416,24.5,0,1.1,4.9,0.8,23.4,0.5,28.7,4.9,25.2,0,2.5,3.4,2,23.1,2.2,35.6,3.6,133,0,0,0,0,127,0,156,0,43749California
11/10/2019,Colorado,3/03/2020,67,25,0,0.8,4.4,0.4,25.1,0.3,26.8,6.2,26.7,0,2.2,3.3,2,26.5,1.7,30.9,4.2,22,0,0,0,0,22,0,23,0,43749Colorado
11/10/2019,Democrats Abroad,3/03/2020,13,32.7,0,2.3,5.9,1.3,18.4,0.6,23.9,3.1,45.7,0,2.5,3.8,2.2,14.4,1.9,24.3,2.7,6,0,0,0,0,3,0,4,0,43749Democrats Abroad
11/10/2019,Maine,3/03/2020,24,23,0,2,8.6,0.8,20.9,3.3,25.2,4.4,25.5,0,3,6.1,2.2,22,3.3,31.5,3.8,8,0,0,0,0,7,0,9,0,43749Maine
11/10/2019,Massachusetts,3/03/2020,91,26.3,0,2.2,7.7,0.2,14.7,0.1,37.3,1,24.2,0,2,3.5,1.3,8.5,1.5,55.6,1.6,34,0,0,0,0,9,0,48,0,43749Massachusetts
11/10/2019,Minnesota,3/03/2020,75,25.1,0,0.2,8.8,15.9,16.3,0.2,22.3,0.8,30.3,0,2.5,6.8,14.1,14.9,2.3,24,2.7,24,0,0,0,15,15,0,21,0,43749Minnesota
11/10/2019,North Carolina,3/03/2020,110,36.1,0,1.6,5.1,1.2,16.7,0.4,22.6,3,54.4,0,2.2,3.3,2,11.6,1.6,19.9,2.3,53,0,0,0,0,24,0,33,0,43749North Carolina
11/10/2019,Oklahoma,3/03/2020,37,38.7,0,2.9,3.6,2.4,13.4,2.6,20.3,0.4,62.2,0,2.4,2.5,2.2,7.8,2.4,15.5,1.6,23,0,0,0,0,2,0,12,0,43749Oklahoma
11/10/2019,Tennessee,3/03/2020,64,39.3,0,2.9,5.4,3.8,12.6,2.9,20.6,0.2,63.5,0,2.3,3,2.7,7,2.4,15.5,1.4,40,0,0,0,0,3,0,21,0,43749Tennessee
11/10/2019,Texas,3/03/2020,228,32.1,0,2.4,4,1.1,17.9,0.4,26.2,2.6,43.6,0,2.3,2.8,2,13.9,1.8,28.3,2.3,96,0,0,0,0,54,0,78,0,43749Texas
11/10/2019,Utah,3/03/2020,29,31.4,0,0.2,6.8,2.4,14.6,3.5,27.2,0.7,42.2,0,1.9,4.3,2.6,9.9,2.9,31.4,2,14,0,0,0,0,2,0,13,0,43749Utah
11/10/2019,Vermont,3/03/2020,16,19.4,0,1.2,7.2,0.9,34.2,0.3,22.6,3.8,15,0,2.1,4.2,1.8,49.9,1.7,20.6,2.8,4,0,0,0,0,7,0,5,0,43749Vermont
11/10/2019,Virginia,3/03/2020,99,35.8,0,2.4,5.9,3,14.5,1.7,22.6,1.6,54.7,0,2.5,3.8,2.5,9.9,2.1,20.1,2,55,0,0,0,0,9,0,35,0,43749Virginia
11/10/2019,Idaho,10/03/2020,20,34.5,0,0.5,7.4,3.7,10.6,3.2,25.7,0.1,49.8,0,2,4.7,2.8,6.5,2.6,26.3,2,11,0,0,0,0,0,0,9,0,43749Idaho
11/10/2019,Michigan,10/03/2020,125,32.7,0,0.2,7.2,3.4,18.9,0.3,25.3,1.6,43.9,0,2.2,4.3,2.8,15,1.9,25.4,2.3,53,0,0,0,0,31,0,41,0,43749Michigan
11/10/2019,Mississippi,10/03/2020,36,42.4,0,4.7,2.7,2.1,13.5,2.3,19.4,1.1,68.5,0,2.5,2,1.8,6.9,1.8,12.7,1.6,23,0,0,0,0,2,0,11,0,43749Mississippi
11/10/2019,Missouri,10/03/2020,68,37.9,0,2.3,5.7,2.7,13.9,2.8,22.1,0.3,58.3,0,2.7,3.7,2.1,8.5,2.3,18.5,1.6,40,0,0,0,0,4,0,24,0,43749Missouri
11/10/2019,North Dakota,10/03/2020,14,32.3,0,0.6,7.9,4,12.6,3.5,25.9,0.5,45,0,2.3,4.9,3,8.6,3.1,28,2.1,8,0,0,0,0,0,0,6,0,43749North Dakota
11/10/2019,Washington,10/03/2020,89,26.7,0,1.1,4.6,0.3,24.1,0.1,25.4,7.4,30,0,2.4,3.6,2.1,24.9,2,27.8,5,31,0,0,0,0,28,0,30,0,43749Washington
11/10/2019,Northern Marianas,14/03/2020,6,32.7,0,2.3,5.9,1.3,18.4,0.6,23.9,3.1,45.7,0,2.9,3.8,2.2,14.8,2,23.4,2.8,3,0,0,0,0,1,0,2,0,43749Northern Marianas
11/10/2019,Arizona,17/03/2020,67,32.5,0,0.6,6,1.4,22.6,0.5,23.4,2.4,42.9,0,2.2,4,2.3,19.9,2.1,22.1,2.4,28,0,0,0,0,19,0,20,0,43749Arizona
11/10/2019,Florida,17/03/2020,219,24.4,0,0.1,6.3,0.5,20.1,0.5,28.4,6.7,25.6,0,2.4,4.7,2.2,18.8,2.2,36.3,4.5,73,0,0,0,0,60,0,85,0,43749Florida
11/10/2019,Illinois,17/03/2020,155,38.5,0,1.5,4.4,0.8,14.4,0.3,25.4,1.8,56.2,0,2.1,2.8,1.8,8.3,1.6,22.8,1.8,84,0,0,0,0,15,0,56,0,43749Illinois
11/10/2019,Ohio,17/03/2020,136,31.9,0,0.7,8.8,3.5,19.6,0.4,22.6,2,42.7,0,2.6,5.7,3.3,17,2.1,21.6,2.6,59,0,0,0,0,36,0,41,0,43749Ohio
11/10/2019,Georgia,24/03/2020,105,40,0,2.2,4.3,1.7,13.6,0.6,24.1,1.5,59.4,0,2.3,2.7,2.2,7.7,1.8,19.8,1.9,61,0,0,0,0,7,0,37,0,43749Georgia
11/10/2019,Puerto Rico,29/03/2020,51,32.7,0,2.3,5.9,1.3,18.4,0.6,23.9,3.1,43.9,0,3.1,4.2,2.4,14.8,2.3,23.4,3.1,22,0,0,0,0,13,0,16,0,43749Puerto Rico
11/10/2019,Alaska,4/04/2020,15,32.4,0,0.3,7.7,0.8,12.5,4.1,27.5,0.5,41.7,0,2.4,5.5,2.2,8.7,3.5,30.2,2.4,8,0,0,0,0,0,0,7,0,43749Alaska
11/10/2019,Hawaii,4/04/2020,24,26.7,0,0.2,5.3,0.1,22.8,0.1,26.5,8,29.1,0,2.6,4.1,2.2,22.6,2.4,29.2,5.5,8,0,0,0,0,7,0,8,0,43749Hawaii
11/10/2019,Louisiana,4/04/2020,54,40.4,0,4.2,3.6,3.2,13.6,2.9,19.5,0.2,62.5,0,3.1,3,2.6,8,2.4,14,1.7,34,0,0,0,0,3,0,17,0,43749Louisiana
11/10/2019,Wyoming,4/04/2020,14,30,0,0.3,8.3,2.7,14,3.5,27.5,0.6,36.8,0,2.9,6,3.2,10.3,3.6,31.3,2.5,7,0,0,0,0,0,0,7,0,43749Wyoming
11/10/2019,Wisconsin,7/04/2020,84,27.4,0,1,7,2.1,22.5,0.2,27.2,2.1,29.7,0,2.7,5.2,3,21.7,2.3,29.9,3,30,0,0,0,0,25,0,30,0,43749Wisconsin
11/10/2019,Connecticut,28/04/2020,60,24.8,0,4,9.8,0.2,20.1,0.6,28.1,1.9,25.6,0,4.3,6.9,2.9,18.5,2.8,32.8,3.4,20,0,0,0,0,17,0,23,0,43749Connecticut
11/10/2019,Delaware,28/04/2020,21,33.1,0,4.1,9.6,0.2,16.3,1.6,22.4,2,43.1,0,4.4,6.8,2.8,12.9,3,20.8,3.2,10,0,0,0,0,5,0,7,0,43749Delaware
11/10/2019,Maryland,28/04/2020,96,28.9,0,4.9,7.2,0.4,17.4,0.1,27.4,3.3,33.1,0,4.8,5.5,2.4,14.6,2.5,30.6,3.7,38,0,0,0,0,23,0,36,0,43749Maryland
11/10/2019,New York,28/04/2020,274,23.9,0,1.5,5.7,0.8,18.6,0.2,24.6,3.4,26,0,3.7,5.6,3,17.2,3,27.7,4.3,98,0,0,0,0,76,0,100,0,43749New York
11/10/2019,Pennsylvania,28/04/2020,186,35.3,0,0.7,9.5,2.2,16.2,0.1,24.7,1,45.8,0,2.9,6,2.8,11.7,2.5,23.2,2.5,86,0,0,0,0,40,0,60,0,43749Pennsylvania
11/10/2019,Rhode Island,28/04/2020,26,26,0,7.9,5.6,0.2,20.9,0.1,23.9,4.9,29.2,0,6.8,5.2,2.8,19.8,2.9,25.3,4.8,10,0,0,0,0,8,0,9,0,43749Rhode Island
11/10/2019,Guam,2/05/2020,7,32.7,0,2.3,5.9,1.3,18.4,0.6,23.9,3.1,41.4,0,3.7,4.8,3,15.1,2.8,22.7,3.4,3,0,0,0,0,2,0,2,0,43749Guam
11/10/2019,Kansas,2/05/2020,39,34.4,0,0.3,7.3,2.8,12.5,3.3,26.2,0.2,44.6,0,3,5.4,3.2,8.7,3.5,25.8,2.3,22,0,0,0,0,1,0,16,0,43749Kansas
11/10/2019,Indiana,5/05/2020,82,29.2,0,0.2,19.4,5.5,14.4,0.6,19.8,0.2,35.2,0,3.2,17.3,5.1,12.2,2.7,18.2,2.9,32,0,0,21,0,8,0,21,0,43749Indiana
11/10/2019,Nebraska,12/05/2020,29,33.2,0,0.6,6.5,0.1,13.1,2.1,30.5,0.2,38.4,0,2.8,4.8,2.4,8.7,2.9,33.6,2.5,14,0,0,0,0,2,0,13,0,43749Nebraska
11/10/2019,West Virginia,12/05/2020,28,39.3,0,2,4.7,4.4,12.4,2.3,21.1,0.2,54.7,0,3.1,3.8,3.9,8.2,3,16.9,2.4,18,0,0,0,0,1,0,9,0,43749West Virginia
11/10/2019,Kentucky,19/05/2020,54,38.6,0,3.3,5.3,3.9,12.5,2.4,20,0.2,52.8,0,4.1,4.2,3.9,9.1,3.4,15.8,2.7,34,0,0,0,0,2,0,18,0,43749Kentucky
11/10/2019,Oregon,19/05/2020,61,26.5,0,0.4,5.4,0.2,23.3,0.3,25.4,8.2,27.8,0,3.3,5,2.9,22.6,2.8,25.7,6.6,21,0,0,0,0,19,0,21,0,43749Oregon
11/10/2019,District of Columbia,2/06/2020,20,29.3,0,9.9,6.9,0.7,15.7,0.2,22.5,4.5,34.4,0,8.6,6.5,3.5,13.1,3.2,22,5.1,9,0,0,0,0,5,0,7,0,43749District of Columbia
11/10/2019,Montana,2/06/2020,19,29.9,0,0.3,8.3,2.2,14.9,3.4,27.1,0.6,33.7,0,3.3,6.6,3.7,12,4.2,29,3.2,9,0,0,0,0,1,0,9,0,43749Montana
11/10/2019,New Jersey,2/06/2020,126,25.1,0,10.3,6.5,0.6,19.7,0.1,25.2,2.2,25.6,0,8.9,5.9,3.6,18.2,3.5,26.5,4.2,44,0,2,0,0,35,0,45,0,43749New Jersey
11/10/2019,New Mexico,2/06/2020,34,27.3,0,1.2,4.4,0.2,23.3,0.3,23.7,9.1,28.2,0,3.7,4.5,3.1,23.2,3,23.4,7.4,12,0,0,0,0,11,0,11,0,43749New Mexico
11/10/2019,South Dakota,2/06/2020,16,31.6,0,0.6,7.6,2.8,13.1,3.7,26.9,0.3,36.9,0,3.1,6.2,3.8,10.2,4.2,27.9,3.3,8,0,0,0,0,1,0,7,0,43749South Dakota
11/10/2019,Virgin Islands,6/06/2020,7,32.7,0,2.3,5.9,1.3,18.4,0.6,23.9,3.1,38.8,0,3.9,5.4,3.4,15.5,3,22.3,4,3,0,0,0,0,2,0,2,0,43749Virgin Islands
11/10/2019,US,1/07/2020,41,31.5,0,2.1,6.5,2,17.2,1.4,24.7,2.4,42.3,0,2.1,3.8,1.9,15.3,1.7,28.6,2.2,1714,0,2,21,15,824,0,1406,0,43749US
14/10/2019,Iowa,3/02/2020,41,25,0,1.9,11.2,3.3,15.3,2.4,28.8,1.7,29.8,0,2.1,7.4,2.5,11.8,2.1,40.5,2,14,0,0,1,0,9,0,17,0,43752Iowa
14/10/2019,New Hampshire,11/02/2020,24,24.5,0,2.4,8.7,1.6,16.9,1.9,30.8,2.7,27.1,0,2.2,5.3,1.7,13.4,2.1,44,2.3,8,0,0,0,0,6,0,10,0,43752New Hampshire
14/10/2019,Nevada,22/02/2020,36,27.5,0,1.4,4.4,0.6,21.1,3.3,26.4,3.7,34.2,0,2.2,3.3,1.7,19.3,2.6,31.5,2.9,13,0,0,0,0,10,0,13,0,43752Nevada
14/10/2019,South Carolina,29/02/2020,54,44,0,3.4,3.3,0.9,11.9,3.5,18.9,0.9,74.8,0,1.4,1.9,1.3,5,1.6,11,1.3,37,0,0,0,0,1,0,16,0,43752South Carolina
14/10/2019,Alabama,3/03/2020,52,40.7,0,4,4.7,3.3,11.9,2.6,20.5,0.5,66.7,0,2.3,2.6,2,6.1,2,14.8,1.3,34,0,0,0,0,1,0,17,0,43752Alabama
14/10/2019,American Samoa,3/03/2020,6,32.5,0,2.4,6,1.4,18.4,0.7,23.8,3.1,46.9,0,2.5,3.7,2,14.4,1.5,23.7,2.7,3,0,0,0,0,1,0,2,0,43752American Samoa
14/10/2019,Arkansas,3/03/2020,31,38.8,0,3.7,4.9,3.5,12.9,2.6,19.4,0.2,63.9,0,2.4,3,2.2,7.5,2.1,14.8,1.6,20,0,0,0,0,1,0,10,0,43752Arkansas
14/10/2019,California,3/03/2020,416,25.3,0,1.3,5,0.7,23,0.5,28.1,4.9,27.9,0,2,3.8,1.6,22.9,1.9,33.9,3.7,138,0,0,0,0,125,0,153,0,43752California
14/10/2019,Colorado,3/03/2020,67,25.3,0,1,4.6,0.5,24.7,0.4,26.4,6.2,28.2,0,2,3.6,1.8,26.3,1.8,30,4.1,22,0,0,0,0,22,0,23,0,43752Colorado
14/10/2019,Democrats Abroad,3/03/2020,13,32.5,0,2.4,6,1.4,18.4,0.7,23.8,3.1,46.6,0,2.2,4,2.1,14.4,1.8,23.5,3.1,6,0,0,0,0,3,0,4,0,43752Democrats Abroad
14/10/2019,Maine,3/03/2020,24,21.7,0,2.1,9.3,0.4,16.5,4.6,29.5,3.7,23.3,0,2.7,6.7,2.1,14.5,3.5,41.2,3.3,8,0,0,0,0,6,0,10,0,43752Maine
14/10/2019,Massachusetts,3/03/2020,91,26.8,0,2.4,7.8,0.2,14.4,0.1,36.7,1,26.7,0,1.9,4,1.3,8.3,1.2,53,1.8,35,0,0,0,0,9,0,47,0,43752Massachusetts
14/10/2019,Minnesota,3/03/2020,75,25.2,0,0.3,9.1,15.9,16.1,0.2,22.1,0.7,31.6,0,2.4,6.5,13.3,14.2,2.3,24.5,2.7,24,0,0,0,15,15,0,21,0,43752Minnesota
14/10/2019,North Carolina,3/03/2020,110,36.7,0,1.8,5.2,1.2,16.4,0.4,22.1,2.9,57.1,0,2,3,1.8,11.1,1.5,18.7,2.3,54,0,0,0,0,24,0,32,0,43752North Carolina
14/10/2019,Oklahoma,3/03/2020,37,38.9,0,3,3.7,2.5,13.3,2.7,19.9,0.3,63.5,0,2.4,2.4,2.1,7.6,2.1,15.1,1.6,23,0,0,0,0,2,0,12,0,43752Oklahoma
14/10/2019,Tennessee,3/03/2020,64,39.3,0,3,5.6,3.8,12.5,3,20.3,0.2,64.5,0,2.2,3.1,2.2,6.9,2,15.1,1.8,40,0,0,0,0,3,0,21,0,43752Tennessee
14/10/2019,Texas,3/03/2020,228,32.9,0,2.7,4.2,1,17.5,0.4,25.5,2.6,46.2,0,2.4,3,1.7,13.2,1.7,26.7,2.6,99,0,0,0,0,53,0,77,0,43752Texas
14/10/2019,Utah,3/03/2020,29,31.3,0,0.3,6.9,2.5,14.4,3.7,27,0.7,43.1,0,1.8,4.4,2.2,10,2.5,31,2,14,0,0,0,0,2,0,13,0,43752Utah
14/10/2019,Vermont,3/03/2020,16,19.3,0,1.3,7.5,0.9,34,0.4,22.6,3.7,15.9,0,1.9,4.6,1.5,49.1,1.7,20.4,3,4,0,0,0,0,7,0,5,0,43752Vermont
14/10/2019,Virginia,3/03/2020,99,36.3,0,2.6,6.1,3.1,14.1,1.8,22.1,1.5,56.6,0,2.3,3.5,2.5,9,2,19.5,2.2,56,0,0,0,0,9,0,34,0,43752Virginia
14/10/2019,Idaho,10/03/2020,20,34.5,0,0.6,7.6,3.7,10.4,3.2,25.4,0.1,51.2,0,2,4.6,2.6,6.3,2.4,26.4,1.6,12,0,0,0,0,0,0,8,0,43752Idaho
14/10/2019,Michigan,10/03/2020,125,33.1,0,0.4,7.4,3.4,18.6,0.3,24.8,1.6,46.9,0,1.6,4.2,2.3,14,1.5,25.1,2.3,54,0,0,0,0,30,0,41,0,43752Michigan
14/10/2019,Mississippi,10/03/2020,36,42.5,0,4.9,2.9,2.1,13.3,2.3,19.1,1,70.2,0,2.6,1.9,1.7,6.8,1.6,11.9,1.5,23,0,0,0,0,2,0,11,0,43752Mississippi
14/10/2019,Missouri,10/03/2020,68,38.2,0,2.5,5.8,2.7,13.8,2.9,21.7,0.3,59.8,0,2.3,3,2.3,8.2,2.4,18.2,1.7,41,0,0,0,0,4,0,23,0,43752Missouri
14/10/2019,North Dakota,10/03/2020,14,32.2,0,0.7,8.1,4,12.4,3.6,25.7,0.5,45.6,0,2.1,5.4,3.1,8,3,27.9,2,8,0,0,0,0,0,0,6,0,43752North Dakota
14/10/2019,Washington,10/03/2020,89,26.9,0,1.2,4.8,0.4,23.8,0.1,25,7.4,31.9,0,2.2,3.7,1.8,24.4,1.8,27,4.9,32,0,0,0,0,28,0,29,0,43752Washington
14/10/2019,Northern Marianas,14/03/2020,6,32.5,0,2.4,6,1.4,18.4,0.7,23.8,3.1,45,0,2.6,4,2.3,14.9,2,23.8,2.9,3,0,0,0,0,1,0,2,0,43752Northern Marianas
14/10/2019,Arizona,17/03/2020,67,33.1,0,0.8,6.2,1.5,22.2,0.5,22.9,2.3,45.2,0,2.2,3.8,2.1,19.4,1.8,21.1,2.3,28,0,0,0,0,19,0,20,0,43752Arizona
14/10/2019,Florida,17/03/2020,219,24.9,0,0.3,6.3,0.5,19.9,0.5,27.9,6.7,27.7,0,2.4,4.9,2,17.7,2,35.3,4.9,75,0,0,0,0,60,0,84,0,43752Florida
14/10/2019,Illinois,17/03/2020,155,39.1,0,1.7,4.6,0.8,14,0.3,24.7,1.8,59,0,1.8,2.8,1.4,7.9,1.5,21.2,1.9,89,0,0,0,0,10,0,56,0,43752Illinois
14/10/2019,Ohio,17/03/2020,136,32.1,0,0.8,9,3.5,19.5,0.4,22.3,2,44.9,0,1.9,5.8,2.9,16.6,2.1,20.7,2.8,59,0,0,0,0,36,0,41,0,43752Ohio
14/10/2019,Georgia,24/03/2020,105,40.4,0,2.4,4.4,1.7,13.3,0.6,23.5,1.5,61.8,0,2,2.8,1.7,7.3,1.7,18.6,1.8,62,0,0,0,0,7,0,36,0,43752Georgia
