date,state,dataPoint,candidate,percentage,datetwo
15/01/2020,Vermont,2,Biden,14.6,
15/01/2020,Virginia,2,Biden,65.8,
15/01/2020,Idaho,2,Biden,29.6,
15/01/2020,Michigan,2,Biden,53.4,
15/01/2020,Mississippi,2,Biden,88.5,
15/01/2020,Missouri,2,Biden,73.4,
15/01/2020,North Dakota,2,Biden,37.7,
15/01/2020,Washington,2,Biden,26.1,
15/01/2020,Northern Marianas,2,Biden,50.3,
15/01/2020,Arizona,2,Biden,53.1,
15/01/2020,Florida,2,Biden,51.7,
15/01/2020,Illinois,2,Biden,69,
15/01/2020,Ohio,2,Biden,50,
15/01/2020,Georgia,2,Biden,80.6,
15/01/2020,Puerto Rico,2,Biden,49.1,
15/01/2020,Alaska,2,Biden,46.7,
15/01/2020,Hawaii,2,Biden,29.8,
15/01/2020,Louisiana,2,Biden,86.6,
15/01/2020,Wyoming,2,Biden,42.5,
15/01/2020,Wisconsin,2,Biden,34.7,
15/01/2020,Connecticut,2,Biden,31.9,
15/01/2020,Delaware,2,Biden,58.2,
15/01/2020,Maryland,2,Biden,50.9,
15/01/2020,New York,2,Biden,47.3,
15/01/2020,Pennsylvania,2,Biden,53.4,
15/01/2020,Rhode Island,2,Biden,33.7,
15/01/2020,Guam,2,Biden,45.6,
15/01/2020,Kansas,2,Biden,28.1,
15/01/2020,Indiana,2,Biden,39.1,
15/01/2020,Nebraska,2,Biden,27.4,
15/01/2020,West Virginia,2,Biden,47.1,
15/01/2020,Kentucky,2,Biden,52.3,
15/01/2020,Oregon,2,Biden,27,
15/01/2020,District of Columbia,2,Biden,75.5,
15/01/2020,Montana,2,Biden,35.9,
15/01/2020,New Jersey,2,Biden,43.8,
15/01/2020,New Mexico,2,Biden,32.5,
15/01/2020,South Dakota,2,Biden,26.8,
15/01/2020,Virgin Islands,2,Biden,42.2,
15/01/2020,US,2,Biden,52.6,
15/01/2020,Iowa,2,Bloomberg,0,
15/01/2020,New Hampshire,2,Bloomberg,0,
15/01/2020,Nevada,2,Bloomberg,0,
15/01/2020,South Carolina,2,Bloomberg,0,
15/01/2020,Alabama,2,Bloomberg,1.4,
15/01/2020,American Samoa,2,Bloomberg,2.4,
15/01/2020,Arkansas,2,Bloomberg,2,
15/01/2020,California,2,Bloomberg,2.6,
15/01/2020,Colorado,2,Bloomberg,2.3,
15/01/2020,Democrats Abroad,2,Bloomberg,2.5,
15/01/2020,Maine,2,Bloomberg,2,
15/01/2020,Massachusetts,2,Bloomberg,3.1,
15/01/2020,Minnesota,2,Bloomberg,3.2,
15/01/2020,North Carolina,2,Bloomberg,2.6,
15/01/2020,Oklahoma,2,Bloomberg,1.4,
15/01/2020,Tennessee,2,Bloomberg,2.3,
15/01/2020,Texas,2,Bloomberg,3.4,
15/01/2020,Utah,2,Bloomberg,1.8,
15/01/2020,Vermont,2,Bloomberg,2.1,
15/01/2020,Virginia,2,Bloomberg,2.7,
15/01/2020,Idaho,2,Bloomberg,1.3,
15/01/2020,Michigan,2,Bloomberg,2.5,
15/01/2020,Mississippi,2,Bloomberg,1.6,
15/01/2020,Missouri,2,Bloomberg,2.6,
15/01/2020,North Dakota,2,Bloomberg,1.8,
15/01/2020,Washington,2,Bloomberg,3.3,
15/01/2020,Northern Marianas,2,Bloomberg,2.6,
15/01/2020,Arizona,2,Bloomberg,3.1,
15/01/2020,Florida,2,Bloomberg,3.2,
15/01/2020,Illinois,2,Bloomberg,2.7,
15/01/2020,Ohio,2,Bloomberg,3.4,
15/01/2020,Georgia,2,Bloomberg,2.5,
15/01/2020,Puerto Rico,2,Bloomberg,3.2,
15/01/2020,Alaska,2,Bloomberg,3,
15/01/2020,Hawaii,2,Bloomberg,4.1,
15/01/2020,Louisiana,2,Bloomberg,1.1,
15/01/2020,Wyoming,2,Bloomberg,1.9,
15/01/2020,Wisconsin,2,Bloomberg,4.7,
15/01/2020,Connecticut,2,Bloomberg,5.8,
15/01/2020,Delaware,2,Bloomberg,3.9,
15/01/2020,Maryland,2,Bloomberg,4.3,
15/01/2020,New York,2,Bloomberg,7.5,
15/01/2020,Pennsylvania,2,Bloomberg,3.4,
15/01/2020,Rhode Island,2,Bloomberg,4.7,
15/01/2020,Guam,2,Bloomberg,4.1,
15/01/2020,Kansas,2,Bloomberg,4.6,
15/01/2020,Indiana,2,Bloomberg,2.6,
15/01/2020,Nebraska,2,Bloomberg,4.5,
15/01/2020,West Virginia,2,Bloomberg,4.8,
15/01/2020,Kentucky,2,Bloomberg,5,
15/01/2020,Oregon,2,Bloomberg,2.3,
15/01/2020,District of Columbia,2,Bloomberg,3,
15/01/2020,Montana,2,Bloomberg,4.5,
15/01/2020,New Jersey,2,Bloomberg,3.2,
15/01/2020,New Mexico,2,Bloomberg,3,
15/01/2020,South Dakota,2,Bloomberg,3.3,
15/01/2020,Virgin Islands,2,Bloomberg,4.6,
15/01/2020,US,2,Bloomberg,2.3,
15/01/2020,Iowa,2,Buttigieg,20.7,
15/01/2020,New Hampshire,2,Buttigieg,15.4,
15/01/2020,Nevada,2,Buttigieg,4.3,
15/01/2020,South Carolina,2,Buttigieg,1.1,
15/01/2020,Alabama,2,Buttigieg,1.4,
15/01/2020,American Samoa,2,Buttigieg,4.6,
15/01/2020,Arkansas,2,Buttigieg,2.4,
15/01/2020,California,2,Buttigieg,4.3,
15/01/2020,Colorado,2,Buttigieg,5.7,
15/01/2020,Democrats Abroad,2,Buttigieg,4.3,
15/01/2020,Maine,2,Buttigieg,7.6,
15/01/2020,Massachusetts,2,Buttigieg,6.9,
15/01/2020,Minnesota,2,Buttigieg,9.3,
15/01/2020,North Carolina,2,Buttigieg,2.6,
15/01/2020,Oklahoma,2,Buttigieg,3.3,
15/01/2020,Tennessee,2,Buttigieg,2.8,
15/01/2020,Texas,2,Buttigieg,3.8,
15/01/2020,Utah,2,Buttigieg,7.1,
15/01/2020,Vermont,2,Buttigieg,4.8,
15/01/2020,Virginia,2,Buttigieg,4.8,
15/01/2020,Idaho,2,Buttigieg,5,
15/01/2020,Michigan,2,Buttigieg,5.9,
15/01/2020,Mississippi,2,Buttigieg,1.1,
15/01/2020,Missouri,2,Buttigieg,3.5,
15/01/2020,North Dakota,2,Buttigieg,10.2,
15/01/2020,Washington,2,Buttigieg,6.9,
15/01/2020,Northern Marianas,2,Buttigieg,4.7,
15/01/2020,Arizona,2,Buttigieg,6.7,
15/01/2020,Florida,2,Buttigieg,4.8,
15/01/2020,Illinois,2,Buttigieg,3.2,
15/01/2020,Ohio,2,Buttigieg,8.1,
15/01/2020,Georgia,2,Buttigieg,2.2,
15/01/2020,Puerto Rico,2,Buttigieg,5.1,
15/01/2020,Alaska,2,Buttigieg,5.2,
15/01/2020,Hawaii,2,Buttigieg,6,
15/01/2020,Louisiana,2,Buttigieg,1.5,
15/01/2020,Wyoming,2,Buttigieg,7,
15/01/2020,Wisconsin,2,Buttigieg,8.6,
15/01/2020,Connecticut,2,Buttigieg,8.5,
15/01/2020,Delaware,2,Buttigieg,5.5,
15/01/2020,Maryland,2,Buttigieg,5.8,
15/01/2020,New York,2,Buttigieg,6.6,
15/01/2020,Pennsylvania,2,Buttigieg,7.6,
15/01/2020,Rhode Island,2,Buttigieg,9.6,
15/01/2020,Guam,2,Buttigieg,6.1,
15/01/2020,Kansas,2,Buttigieg,10.4,
15/01/2020,Indiana,2,Buttigieg,14.4,
15/01/2020,Nebraska,2,Buttigieg,10.9,
15/01/2020,West Virginia,2,Buttigieg,7.4,
15/01/2020,Kentucky,2,Buttigieg,6,
15/01/2020,Oregon,2,Buttigieg,7.4,
15/01/2020,District of Columbia,2,Buttigieg,2.6,
15/01/2020,Montana,2,Buttigieg,7.2,
15/01/2020,New Jersey,2,Buttigieg,7.6,
15/01/2020,New Mexico,2,Buttigieg,6.2,
15/01/2020,South Dakota,2,Buttigieg,11.8,
15/01/2020,Virgin Islands,2,Buttigieg,6.9,
15/01/2020,US,2,Buttigieg,5.3,
15/01/2020,Iowa,2,Klobuchar,3.6,
15/01/2020,New Hampshire,2,Klobuchar,2.1,
15/01/2020,Nevada,2,Klobuchar,1.2,
15/01/2020,South Carolina,2,Klobuchar,0.5,
15/01/2020,Alabama,2,Klobuchar,0.7,
15/01/2020,American Samoa,2,Klobuchar,1.5,
15/01/2020,Arkansas,2,Klobuchar,0.9,
15/01/2020,California,2,Klobuchar,1.8,
15/01/2020,Colorado,2,Klobuchar,1.7,
15/01/2020,Democrats Abroad,2,Klobuchar,1.6,
15/01/2020,Maine,2,Klobuchar,1.6,
15/01/2020,Massachusetts,2,Klobuchar,1.9,
15/01/2020,Minnesota,2,Klobuchar,15.2,
15/01/2020,North Carolina,2,Klobuchar,1,
15/01/2020,Oklahoma,2,Klobuchar,1.2,
15/01/2020,Tennessee,2,Klobuchar,1,
15/01/2020,Texas,2,Klobuchar,1.5,
15/01/2020,Utah,2,Klobuchar,2.8,
15/01/2020,Vermont,2,Klobuchar,1.5,
15/01/2020,Virginia,2,Klobuchar,1.5,
15/01/2020,Idaho,2,Klobuchar,1.5,
15/01/2020,Michigan,2,Klobuchar,1.7,
15/01/2020,Mississippi,2,Klobuchar,0.6,
15/01/2020,Missouri,2,Klobuchar,1.1,
15/01/2020,North Dakota,2,Klobuchar,2.5,
15/01/2020,Washington,2,Klobuchar,2.8,
15/01/2020,Northern Marianas,2,Klobuchar,1.7,
15/01/2020,Arizona,2,Klobuchar,2,
15/01/2020,Florida,2,Klobuchar,1.5,
15/01/2020,Illinois,2,Klobuchar,1.1,
15/01/2020,Ohio,2,Klobuchar,1.9,
15/01/2020,Georgia,2,Klobuchar,1,
15/01/2020,Puerto Rico,2,Klobuchar,2.1,
15/01/2020,Alaska,2,Klobuchar,1.8,
15/01/2020,Hawaii,2,Klobuchar,2.5,
15/01/2020,Louisiana,2,Klobuchar,0.6,
15/01/2020,Wyoming,2,Klobuchar,2,
15/01/2020,Wisconsin,2,Klobuchar,3.2,
15/01/2020,Connecticut,2,Klobuchar,3.3,
15/01/2020,Delaware,2,Klobuchar,1.8,
15/01/2020,Maryland,2,Klobuchar,2.3,
15/01/2020,New York,2,Klobuchar,2.4,
15/01/2020,Pennsylvania,2,Klobuchar,2.6,
15/01/2020,Rhode Island,2,Klobuchar,2.7,
15/01/2020,Guam,2,Klobuchar,2.9,
15/01/2020,Kansas,2,Klobuchar,5.3,
15/01/2020,Indiana,2,Klobuchar,3.6,
15/01/2020,Nebraska,2,Klobuchar,5.3,
15/01/2020,West Virginia,2,Klobuchar,2.8,
15/01/2020,Kentucky,2,Klobuchar,3,
15/01/2020,Oregon,2,Klobuchar,4.2,
15/01/2020,District of Columbia,2,Klobuchar,1.7,
15/01/2020,Montana,2,Klobuchar,2.9,
15/01/2020,New Jersey,2,Klobuchar,2.7,
15/01/2020,New Mexico,2,Klobuchar,3.3,
15/01/2020,South Dakota,2,Klobuchar,5.6,
15/01/2020,Virgin Islands,2,Klobuchar,3.2,
15/01/2020,US,2,Klobuchar,1.4,
15/01/2020,Iowa,2,Sanders,27,
15/01/2020,New Hampshire,2,Sanders,31.5,
15/01/2020,Nevada,2,Sanders,30.1,
15/01/2020,South Carolina,2,Sanders,5.1,
15/01/2020,Alabama,2,Sanders,4.5,
15/01/2020,American Samoa,2,Sanders,21.4,
15/01/2020,Arkansas,2,Sanders,7.5,
15/01/2020,California,2,Sanders,34.5,
15/01/2020,Colorado,2,Sanders,37.8,
15/01/2020,Democrats Abroad,2,Sanders,21.6,
15/01/2020,Maine,2,Sanders,22.9,
15/01/2020,Massachusetts,2,Sanders,18.9,
15/01/2020,Minnesota,2,Sanders,19.3,
15/01/2020,North Carolina,2,Sanders,11,
15/01/2020,Oklahoma,2,Sanders,22.2,
15/01/2020,Tennessee,2,Sanders,7.3,
15/01/2020,Texas,2,Sanders,18,
15/01/2020,Utah,2,Sanders,41.1,
15/01/2020,Vermont,2,Sanders,62.7,
15/01/2020,Virginia,2,Sanders,14.5,
15/01/2020,Idaho,2,Sanders,47.7,
15/01/2020,Michigan,2,Sanders,21.7,
15/01/2020,Mississippi,2,Sanders,3.5,
15/01/2020,Missouri,2,Sanders,9.9,
15/01/2020,North Dakota,2,Sanders,27.9,
15/01/2020,Washington,2,Sanders,33.9,
15/01/2020,Northern Marianas,2,Sanders,21.9,
15/01/2020,Arizona,2,Sanders,19.6,
15/01/2020,Florida,2,Sanders,21.9,
15/01/2020,Illinois,2,Sanders,9.6,
15/01/2020,Ohio,2,Sanders,19.5,
15/01/2020,Georgia,2,Sanders,6.3,
15/01/2020,Puerto Rico,2,Sanders,21.8,
15/01/2020,Alaska,2,Sanders,23.4,
15/01/2020,Hawaii,2,Sanders,32.5,
15/01/2020,Louisiana,2,Sanders,4.5,
15/01/2020,Wyoming,2,Sanders,27.2,
15/01/2020,Wisconsin,2,Sanders,26.5,
15/01/2020,Connecticut,2,Sanders,23.8,
15/01/2020,Delaware,2,Sanders,15,
15/01/2020,Maryland,2,Sanders,17.7,
15/01/2020,New York,2,Sanders,18.4,
15/01/2020,Pennsylvania,2,Sanders,16.7,
15/01/2020,Rhode Island,2,Sanders,24.6,
15/01/2020,Guam,2,Sanders,21.1,
15/01/2020,Kansas,2,Sanders,29.9,
15/01/2020,Indiana,2,Sanders,20.5,
15/01/2020,Nebraska,2,Sanders,29.7,
15/01/2020,West Virginia,2,Sanders,23.6,
15/01/2020,Kentucky,2,Sanders,17.6,
15/01/2020,Oregon,2,Sanders,31.8,
15/01/2020,District of Columbia,2,Sanders,7.7,
15/01/2020,Montana,2,Sanders,26.4,
15/01/2020,New Jersey,2,Sanders,21,
15/01/2020,New Mexico,2,Sanders,34,
15/01/2020,South Dakota,2,Sanders,27.6,
15/01/2020,Virgin Islands,2,Sanders,21.2,
15/01/2020,US,2,Sanders,21.3,
15/01/2020,Iowa,2,Steyer,1.9,
15/01/2020,New Hampshire,2,Steyer,2,
15/01/2020,Nevada,2,Steyer,4.1,
15/01/2020,South Carolina,2,Steyer,1.9,
15/01/2020,Alabama,2,Steyer,0.7,
15/01/2020,American Samoa,2,Steyer,1.2,
15/01/2020,Arkansas,2,Steyer,0.8,
15/01/2020,California,2,Steyer,1.8,
15/01/2020,Colorado,2,Steyer,1.5,
15/01/2020,Democrats Abroad,2,Steyer,1.1,
15/01/2020,Maine,2,Steyer,1.4,
15/01/2020,Massachusetts,2,Steyer,1.6,
15/01/2020,Minnesota,2,Steyer,1.7,
15/01/2020,North Carolina,2,Steyer,1,
15/01/2020,Oklahoma,2,Steyer,1,
15/01/2020,Tennessee,2,Steyer,0.8,
15/01/2020,Texas,2,Steyer,1.2,
15/01/2020,Utah,2,Steyer,1.7,
15/01/2020,Vermont,2,Steyer,1.2,
15/01/2020,Virginia,2,Steyer,1,
15/01/2020,Idaho,2,Steyer,1.1,
15/01/2020,Michigan,2,Steyer,1.3,
15/01/2020,Mississippi,2,Steyer,0.6,
15/01/2020,Missouri,2,Steyer,1,
15/01/2020,North Dakota,2,Steyer,1.6,
15/01/2020,Washington,2,Steyer,1.8,
15/01/2020,Northern Marianas,2,Steyer,1.4,
15/01/2020,Arizona,2,Steyer,1.6,
15/01/2020,Florida,2,Steyer,1.7,
15/01/2020,Illinois,2,Steyer,1.1,
15/01/2020,Ohio,2,Steyer,1.6,
15/01/2020,Georgia,2,Steyer,0.9,
15/01/2020,Puerto Rico,2,Steyer,1.6,
15/01/2020,Alaska,2,Steyer,2.1,
15/01/2020,Hawaii,2,Steyer,2.2,
15/01/2020,Louisiana,2,Steyer,0.7,
15/01/2020,Wyoming,2,Steyer,2,
15/01/2020,Wisconsin,2,Steyer,2,
15/01/2020,Connecticut,2,Steyer,2.5,
15/01/2020,Delaware,2,Steyer,2,
15/01/2020,Maryland,2,Steyer,2.4,
15/01/2020,New York,2,Steyer,1.9,
15/01/2020,Pennsylvania,2,Steyer,1.8,
15/01/2020,Rhode Island,2,Steyer,2.5,
15/01/2020,Guam,2,Steyer,2,
15/01/2020,Kansas,2,Steyer,2.6,
15/01/2020,Indiana,2,Steyer,2.2,
15/01/2020,Nebraska,2,Steyer,2.9,
15/01/2020,West Virginia,2,Steyer,2.3,
15/01/2020,Kentucky,2,Steyer,2.5,
15/01/2020,Oregon,2,Steyer,2.7,
15/01/2020,District of Columbia,2,Steyer,1.8,
15/01/2020,Montana,2,Steyer,2.5,
15/01/2020,New Jersey,2,Steyer,2.6,
15/01/2020,New Mexico,2,Steyer,3,
15/01/2020,South Dakota,2,Steyer,3,
15/01/2020,Virgin Islands,2,Steyer,2.7,
15/01/2020,US,2,Steyer,1,
15/01/2020,Iowa,2,Warren,17.8,
15/01/2020,New Hampshire,2,Warren,16.9,
15/01/2020,Nevada,2,Warren,12.8,
15/01/2020,South Carolina,2,Warren,3.1,
15/01/2020,Alabama,2,Warren,3.9,
15/01/2020,American Samoa,2,Warren,14.7,
15/01/2020,Arkansas,2,Warren,5.9,
15/01/2020,California,2,Warren,17.6,
15/01/2020,Colorado,2,Warren,15.7,
15/01/2020,Democrats Abroad,2,Warren,14.1,
15/01/2020,Maine,2,Warren,27.8,
15/01/2020,Massachusetts,2,Warren,40.6,
15/01/2020,Minnesota,2,Warren,15.5,
15/01/2020,North Carolina,2,Warren,6.3,
15/01/2020,Oklahoma,2,Warren,7.6,
15/01/2020,Tennessee,2,Warren,5.7,
15/01/2020,Texas,2,Warren,12.2,
15/01/2020,Utah,2,Warren,18.2,
15/01/2020,Vermont,2,Warren,11.2,
15/01/2020,Virginia,2,Warren,8,
15/01/2020,Idaho,2,Warren,11.3,
15/01/2020,Michigan,2,Warren,11.7,
15/01/2020,Mississippi,2,Warren,3,
15/01/2020,Missouri,2,Warren,7,
15/01/2020,North Dakota,2,Warren,15.8,
15/01/2020,Washington,2,Warren,22,
15/01/2020,Northern Marianas,2,Warren,15,
15/01/2020,Arizona,2,Warren,11.8,
15/01/2020,Florida,2,Warren,12.7,
15/01/2020,Illinois,2,Warren,11.6,
15/01/2020,Ohio,2,Warren,13.3,
15/01/2020,Georgia,2,Warren,5,
15/01/2020,Puerto Rico,2,Warren,14.6,
15/01/2020,Alaska,2,Warren,15.3,
15/01/2020,Hawaii,2,Warren,19.1,
15/01/2020,Louisiana,2,Warren,3.7,
15/01/2020,Wyoming,2,Warren,14.5,
15/01/2020,Wisconsin,2,Warren,17.2,
15/01/2020,Connecticut,2,Warren,20.9,
15/01/2020,Delaware,2,Warren,11.2,
15/01/2020,Maryland,2,Warren,13.8,
15/01/2020,New York,2,Warren,12.6,
15/01/2020,Pennsylvania,2,Warren,11.6,
15/01/2020,Rhode Island,2,Warren,18.9,
15/01/2020,Guam,2,Warren,14.9,
15/01/2020,Kansas,2,Warren,15.2,
15/01/2020,Indiana,2,Warren,14.4,
15/01/2020,Nebraska,2,Warren,15.2,
15/01/2020,West Virginia,2,Warren,8.8,
15/01/2020,Kentucky,2,Warren,10.3,
15/01/2020,Oregon,2,Warren,20.3,
15/01/2020,District of Columbia,2,Warren,5.4,
15/01/2020,Montana,2,Warren,15.9,
15/01/2020,New Jersey,2,Warren,15.6,
15/01/2020,New Mexico,2,Warren,12.8,
15/01/2020,South Dakota,2,Warren,17.4,
15/01/2020,Virgin Islands,2,Warren,15.3,
15/01/2020,US,2,Warren,14.3,
15/01/2020,Iowa,2,Yang,1.8,
15/01/2020,New Hampshire,2,Yang,1.8,
15/01/2020,Nevada,2,Yang,2.1,
15/01/2020,South Carolina,2,Yang,0.7,
15/01/2020,Alabama,2,Yang,0.7,
15/01/2020,American Samoa,2,Yang,1.7,
15/01/2020,Arkansas,2,Yang,1,
15/01/2020,California,2,Yang,2.4,
15/01/2020,Colorado,2,Yang,2.3,
15/01/2020,Democrats Abroad,2,Yang,1.7,
15/01/2020,Maine,2,Yang,1.8,
15/01/2020,Massachusetts,2,Yang,1.8,
15/01/2020,Minnesota,2,Yang,2.3,
15/01/2020,North Carolina,2,Yang,1.2,
15/01/2020,Oklahoma,2,Yang,1.3,
15/01/2020,Tennessee,2,Yang,1,
15/01/2020,Texas,2,Yang,1.7,
15/01/2020,Utah,2,Yang,2.6,
15/01/2020,Vermont,2,Yang,1.5,
15/01/2020,Virginia,2,Yang,1.3,
15/01/2020,Idaho,2,Yang,2.2,
15/01/2020,Michigan,2,Yang,1.5,
15/01/2020,Mississippi,2,Yang,0.7,
15/01/2020,Missouri,2,Yang,1.1,
15/01/2020,North Dakota,2,Yang,2.1,
15/01/2020,Washington,2,Yang,2.8,
15/01/2020,Northern Marianas,2,Yang,2,
15/01/2020,Arizona,2,Yang,1.7,
15/01/2020,Florida,2,Yang,2.2,
15/01/2020,Illinois,2,Yang,1.3,
15/01/2020,Ohio,2,Yang,1.8,
15/01/2020,Georgia,2,Yang,1,
15/01/2020,Puerto Rico,2,Yang,2.2,
15/01/2020,Alaska,2,Yang,2.2,
15/01/2020,Hawaii,2,Yang,3.4,
15/01/2020,Louisiana,2,Yang,0.9,
15/01/2020,Wyoming,2,Yang,2.6,
15/01/2020,Wisconsin,2,Yang,2.6,
15/01/2020,Connecticut,2,Yang,3,
15/01/2020,Delaware,2,Yang,2,
15/01/2020,Maryland,2,Yang,2.5,
15/01/2020,New York,2,Yang,2.8,
15/01/2020,Pennsylvania,2,Yang,2.6,
15/01/2020,Rhode Island,2,Yang,2.9,
15/01/2020,Guam,2,Yang,3,
15/01/2020,Kansas,2,Yang,3.5,
15/01/2020,Indiana,2,Yang,2.9,
15/01/2020,Nebraska,2,Yang,3.9,
15/01/2020,West Virginia,2,Yang,2.9,
15/01/2020,Kentucky,2,Yang,2.9,
15/01/2020,Oregon,2,Yang,3.9,
15/01/2020,District of Columbia,2,Yang,2,
15/01/2020,Montana,2,Yang,4.2,
15/01/2020,New Jersey,2,Yang,3.1,
15/01/2020,New Mexico,2,Yang,4.9,
15/01/2020,South Dakota,2,Yang,4.1,
15/01/2020,Virgin Islands,2,Yang,3.4,
15/01/2020,US,2,Yang,1.3,
15/01/2020,Iowa,1,Booker,0,
15/01/2020,New Hampshire,1,Booker,0,
15/01/2020,Nevada,1,Booker,0,
15/01/2020,South Carolina,1,Booker,0,
15/01/2020,Alabama,1,Booker,0,
15/01/2020,American Samoa,1,Booker,0,
15/01/2020,Arkansas,1,Booker,0,
15/01/2020,California,1,Booker,0,
15/01/2020,Colorado,1,Booker,0,
15/01/2020,Democrats Abroad,1,Booker,0,
15/01/2020,Maine,1,Booker,0,
15/01/2020,Massachusetts,1,Booker,0,
15/01/2020,Minnesota,1,Booker,0,
15/01/2020,North Carolina,1,Booker,0,
15/01/2020,Oklahoma,1,Booker,0,
15/01/2020,Tennessee,1,Booker,0,
15/01/2020,Texas,1,Booker,0,
15/01/2020,Utah,1,Booker,0,
15/01/2020,Vermont,1,Booker,0,
15/01/2020,Virginia,1,Booker,0,
15/01/2020,Idaho,1,Booker,0,
15/01/2020,Michigan,1,Booker,0,
15/01/2020,Mississippi,1,Booker,0,
15/01/2020,Missouri,1,Booker,0,
15/01/2020,North Dakota,1,Booker,0,
15/01/2020,Washington,1,Booker,0,
15/01/2020,Northern Marianas,1,Booker,0,
15/01/2020,Arizona,1,Booker,0,
15/01/2020,Florida,1,Booker,0,
15/01/2020,Illinois,1,Booker,0,
15/01/2020,Ohio,1,Booker,0,
15/01/2020,Georgia,1,Booker,0,
15/01/2020,Puerto Rico,1,Booker,0,
15/01/2020,Alaska,1,Booker,0,
15/01/2020,Hawaii,1,Booker,0,
15/01/2020,Louisiana,1,Booker,0,
15/01/2020,Wyoming,1,Booker,0,
15/01/2020,Wisconsin,1,Booker,0,
15/01/2020,Connecticut,1,Booker,0,
15/01/2020,Delaware,1,Booker,0,
15/01/2020,Maryland,1,Booker,0,
15/01/2020,New York,1,Booker,0,
15/01/2020,Pennsylvania,1,Booker,0,
15/01/2020,Rhode Island,1,Booker,0,
15/01/2020,Guam,1,Booker,0,
15/01/2020,Kansas,1,Booker,0,
15/01/2020,Indiana,1,Booker,0,
15/01/2020,Nebraska,1,Booker,0,
15/01/2020,West Virginia,1,Booker,0,
15/01/2020,Kentucky,1,Booker,0,
15/01/2020,Oregon,1,Booker,0,
15/01/2020,District of Columbia,1,Booker,0,
15/01/2020,Montana,1,Booker,0,
15/01/2020,New Jersey,1,Booker,0,
15/01/2020,New Mexico,1,Booker,0,
15/01/2020,South Dakota,1,Booker,0,
15/01/2020,Virgin Islands,1,Booker,0,
15/01/2020,US,1,Booker,0,
15/01/2020,Iowa,2,Booker,0,
15/01/2020,New Hampshire,2,Booker,0,
15/01/2020,Nevada,2,Booker,0,
15/01/2020,South Carolina,2,Booker,0,
15/01/2020,Alabama,2,Booker,0,
15/01/2020,American Samoa,2,Booker,0,
15/01/2020,Arkansas,2,Booker,0,
15/01/2020,California,2,Booker,0,
15/01/2020,Colorado,2,Booker,0,
15/01/2020,Democrats Abroad,2,Booker,0,
15/01/2020,Maine,2,Booker,0,
15/01/2020,Massachusetts,2,Booker,0,
15/01/2020,Minnesota,2,Booker,0,
15/01/2020,North Carolina,2,Booker,0,
15/01/2020,Oklahoma,2,Booker,0,
15/01/2020,Tennessee,2,Booker,0,
15/01/2020,Texas,2,Booker,0,
15/01/2020,Utah,2,Booker,0,
15/01/2020,Vermont,2,Booker,0,
15/01/2020,Virginia,2,Booker,0,
15/01/2020,Idaho,2,Booker,0,
15/01/2020,Michigan,2,Booker,0,
15/01/2020,Mississippi,2,Booker,0,
15/01/2020,Missouri,2,Booker,0,
15/01/2020,North Dakota,2,Booker,0,
15/01/2020,Washington,2,Booker,0,
15/01/2020,Northern Marianas,2,Booker,0,
15/01/2020,Arizona,2,Booker,0,
15/01/2020,Florida,2,Booker,0,
15/01/2020,Illinois,2,Booker,0,
15/01/2020,Ohio,2,Booker,0,
15/01/2020,Georgia,2,Booker,0,
15/01/2020,Puerto Rico,2,Booker,0,
15/01/2020,Alaska,2,Booker,0,
15/01/2020,Hawaii,2,Booker,0,
15/01/2020,Louisiana,2,Booker,0,
15/01/2020,Wyoming,2,Booker,0,
15/01/2020,Wisconsin,2,Booker,0,
15/01/2020,Connecticut,2,Booker,0,
15/01/2020,Delaware,2,Booker,0,
15/01/2020,Maryland,2,Booker,0,
15/01/2020,New York,2,Booker,0,
15/01/2020,Pennsylvania,2,Booker,0,
15/01/2020,Rhode Island,2,Booker,0,
15/01/2020,Guam,2,Booker,0,
15/01/2020,Kansas,2,Booker,0,
15/01/2020,Indiana,2,Booker,0,
15/01/2020,Nebraska,2,Booker,0,
15/01/2020,West Virginia,2,Booker,0,
15/01/2020,Kentucky,2,Booker,0,
15/01/2020,Oregon,2,Booker,0,
15/01/2020,District of Columbia,2,Booker,0,
15/01/2020,Montana,2,Booker,0,
15/01/2020,New Jersey,2,Booker,0,
15/01/2020,New Mexico,2,Booker,0,
15/01/2020,South Dakota,2,Booker,0,
15/01/2020,Virgin Islands,2,Booker,0,
15/01/2020,US,2,Booker,0,
16/01/2020,Iowa,1,Biden,20,
16/01/2020,New Hampshire,1,Biden,20.2,
16/01/2020,Nevada,1,Biden,26.4,
16/01/2020,South Carolina,1,Biden,41.8,
16/01/2020,Alabama,1,Biden,41,
16/01/2020,American Samoa,1,Biden,29,
16/01/2020,Arkansas,1,Biden,37.5,
16/01/2020,California,1,Biden,23.9,
16/01/2020,Colorado,1,Biden,23.3,
16/01/2020,Democrats Abroad,1,Biden,29,
16/01/2020,Maine,1,Biden,24,
16/01/2020,Massachusetts,1,Biden,20.7,
16/01/2020,Minnesota,1,Biden,21.7,
16/01/2020,North Carolina,1,Biden,35.8,
16/01/2020,Oklahoma,1,Biden,32.7,
16/01/2020,Tennessee,1,Biden,37.3,
16/01/2020,Texas,1,Biden,30.5,
16/01/2020,Utah,1,Biden,20.4,
16/01/2020,Vermont,1,Biden,18,
